1	27 
2	8 
3	22 
4	41 
5	22 
6	7 
7	30 
8	40 
9	27 
10	25 
11	16 
12	38 
13	12 
14	19 
15	35 
16	2 
17	24 
18	32 
19	5 
20	23 
21	23 
22	18 
23	4 
24	3 
25	11 
26	6 
27	22 
28	15 
29	30 
30	17 
31	22 
32	32 
33	2 
34	2 
35	28 
36	41 
37	29 
38	14 
39	34 
40	4 
41	41 
42	20 
43	38 
44	20 
45	8 
46	37 
47	36 
48	35 
49	2 
50	2 
51	20 
52	28 
53	7 
54	21 
55	8 
56	16 
57	32 
58	19 
59	36 
60	15 
61	38 
62	30 
63	24 
64	5 
65	12 
66	1 
67	21 
68	33 
69	39 
70	35 
71	35 
72	41 
73	16 
74	3 
75	28 
76	28 
77	7 
78	10 
79	37 
80	31 
81	41 
82	33 
83	14 
84	12 
85	8 
86	38 
87	13 
88	10 
89	4 
90	24 
91	39 
92	38 
93	14 
94	9 
95	36 
96	40 
97	35 
98	21 
99	35 
100	18 
101	4 
102	16 
103	7 
104	22 
105	6 
106	6 
107	15 
108	7 
109	26 
110	21 
111	12 
112	10 
113	31 
114	14 
115	41 
116	2 
117	8 
118	6 
119	39 
120	8 
121	20 
122	7 
123	36 
124	8 
125	18 
126	5 
127	24 
128	40 
129	33 
130	38 
131	41 
132	34 
133	8 
134	33 
135	29 
136	17 
137	3 
138	34 
139	38 
140	14 
141	6 
142	36 
143	5 
144	28 
145	14 
146	3 
147	33 
148	31 
149	1 
150	9 
151	26 
152	36 
153	35 
154	4 
155	20 
156	38 
157	8 
158	19 
159	5 
160	14 
161	19 
162	39 
163	28 
164	29 
165	7 
166	8 
167	29 
168	30 
169	4 
170	20 
171	5 
172	39 
173	33 
174	35 
175	6 
176	3 
177	14 
178	15 
179	5 
180	29 
181	15 
182	5 
183	35 
184	1 
185	31 
186	29 
187	13 
188	24 
189	1 
190	36 
191	11 
192	31 
193	4 
194	31 
195	3 
196	31 
197	19 
198	2 
199	28 
200	23 
201	41 
202	10 
203	10 
204	35 
205	14 
206	15 
207	14 
208	4 
209	24 
210	9 
211	30 
212	5 
213	12 
214	20 
215	14 
216	39 
217	15 
218	20 
219	4 
220	22 
221	35 
222	21 
223	39 
224	29 
225	30 
226	22 
227	14 
228	1 
229	16 
230	35 
231	39 
232	41 
233	33 
234	30 
235	23 
236	36 
237	40 
238	33 
239	12 
240	13 
241	7 
242	16 
243	27 
244	9 
245	34 
246	32 
247	24 
248	17 
249	26 
250	8 
251	38 
252	11 
253	29 
254	4 
255	37 
256	14 
257	34 
258	24 
259	41 
260	12 
261	30 
262	21 
263	6 
264	5 
265	28 
266	11 
267	4 
268	17 
269	15 
270	6 
271	32 
272	27 
273	40 
274	1 
275	9 
276	32 
277	1 
278	31 
279	9 
280	25 
281	18 
282	10 
283	30 
284	36 
285	29 
286	23 
287	16 
288	29 
289	17 
290	2 
291	19 
292	3 
293	13 
294	8 
295	14 
296	24 
297	11 
298	14 
299	9 
300	41 
301	5 
302	30 
303	5 
304	1 
305	29 
306	40 
307	16 
308	26 
309	10 
310	33 
311	27 
312	6 
313	13 
314	26 
315	8 
316	6 
317	10 
318	30 
319	26 
320	20 
321	19 
322	8 
323	38 
324	7 
325	5 
326	32 
327	37 
328	16 
329	35 
330	39 
331	16 
332	13 
333	11 
334	12 
335	21 
336	6 
337	41 
338	8 
339	40 
340	12 
341	16 
342	32 
343	40 
344	4 
345	3 
346	16 
347	37 
348	5 
349	15 
350	8 
351	25 
352	36 
353	33 
354	9 
355	18 
356	17 
357	41 
358	10 
359	39 
