id_0,id_1
0,91
0,337
0,428
0,459
0,629
0,678
0,778
0,852
0,917
0,944
1,179
1,355
1,529
1,667
1,671
1,776
1,846
1,921
1,987
1,989
2,137
2,410
2,435
2,523
2,607
2,613
2,617
2,658
2,939
2,948
3,89
3,198
3,541
3,569
3,707
3,710
3,869
3,957
3,965
3,986
4,8
4,10
4,149
4,354
4,356
4,457
4,601
4,764
4,778
4,982
5,67
5,183
5,299
5,337
5,481
5,648
5,724
5,741
5,894
5,989
6,353
6,414
6,476
6,500
6,603
6,729
6,789
6,867
6,940
6,977
7,468
7,650
7,652
7,690
7,691
7,811
7,834
7,909
7,982
7,991
8,4
8,335
8,345
8,484
8,513
8,764
8,851
8,852
8,917
8,989
9,139
9,147
9,379
9,603
9,663
9,796
9,804
9,911
9,967
9,986
10,4
10,163
10,181
10,239
10,736
10,852
10,917
10,929
10,942
10,959
11,34
11,396
11,501
11,785
11,790
11,823
11,839
11,926
11,933
11,988
12,90
12,205
12,465
12,674
12,765
12,792
12,797
12,801
12,925
12,940
13,105
13,167
13,755
13,845
13,849
13,891
13,942
13,943
13,969
13,977
14,55
14,434
14,529
14,661
14,745
14,932
14,945
14,947
14,950
14,961
15,444
15,451
15,756
15,846
15,892
15,899
15,945
15,947
15,950
15,961
16,26
16,74
16,194
16,200
16,430
16,826
16,880
16,936
16,966
16,972
17,216
17,325
17,554
17,573
17,619
17,638
17,639
17,677
17,725
17,876
18,162
18,194
18,273
18,459
18,582
18,685
18,736
18,882
18,938
18,992
19,286
19,343
19,372
19,380
19,514
19,520
19,530
19,874
19,889
19,895
20,29
20,280
20,339
20,382
20,676
20,805
20,852
20,870
20,911
20,986
21,47
21,101
21,240
21,682
21,720
21,780
21,879
21,964
21,979
21,980
22,50
22,865
22,882
22,901
22,937
22,942
22,951
22,967
22,981
22,993
23,350
23,638
23,663
23,682
23,687
23,704
23,855
23,891
23,942
23,943
24,63
24,224
24,530
24,556
24,645
24,812
24,828
24,853
24,952
24,976
25,249
25,268
25,322
25,572
25,710
25,769
25,869
25,921
25,957
25,986
26,16
26,95
26,98
26,449
26,639
26,692
26,840
26,873
26,876
26,923
27,192
27,205
27,208
27,529
27,575
27,581
27,822
27,832
27,898
27,935
28,59
28,425
28,570
28,714
28,817
28,854
28,877
28,895
28,907
28,928
29,20
29,69
29,149
29,256
29,349
29,359
29,369
29,522
29,669
29,840
30,438
30,494
30,495
30,564
30,609
30,646
30,780
30,799
30,989
30,990
31,229
31,405
31,480
31,493
31,618
31,631
31,819
31,875
31,910
31,947
32,294
32,582
32,626
32,668
32,780
32,794
32,904
32,969
32,973
32,989
33,273
33,442
33,804
33,833
33,906
33,926
33,959
33,969
33,984
33,990
34,11
34,206
34,653
34,660
34,686
34,689
34,779
34,827
34,846
34,931
35,51
35,358
35,605
35,824
35,829
35,845
35,882
35,927
35,946
35,949
36,103
36,135
36,137
36,435
36,477
36,832
36,841
36,898
36,939
36,978
37,179
37,278
37,636
37,660
37,823
37,839
37,841
37,926
37,933
37,939
38,204
38,367
38,664
38,783
38,840
38,881
38,894
38,923
38,978
38,984
39,455
39,519
39,680
39,735
39,747
39,763
39,814
39,873
39,896
39,965
40,374
40,403
40,571
40,824
40,833
40,877
40,904
40,952
40,978
40,981
41,101
41,192
41,247
41,374
41,392
41,508
41,626
41,696
41,889
41,969
42,178
42,396
42,589
42,668
42,687
42,731
42,806
42,891
42,942
42,943
43,196
43,346
43,391
43,578
43,687
43,700
43,834
43,896
43,983
43,988
44,139
44,153
44,195
44,428
44,688
44,697
44,718
44,793
44,899
44,981
45,139
45,341
45,411
45,718
45,818
45,823
45,856
45,946
45,970
45,996
46,304
46,306
46,336
46,355
46,472
46,642
46,770
46,794
46,817
46,924
47,21
47,72
47,218
47,455
47,612
47,747
47,750
47,763
47,766
47,848
48,243
48,583
48,595
48,725
48,808
48,863
48,887
48,967
48,975
48,993
49,296
49,390
49,415
49,569
49,724
49,750
49,773
49,813
49,861
49,993
50,22
50,271
50,554
50,680
50,846
50,900
50,909
50,920
50,931
50,975
51,35
51,328
51,346
51,438
51,537
51,597
51,613
51,630
51,717
51,898
52,131
52,326
52,418
52,540
52,738
52,824
52,882
52,946
52,977
52,996
53,311
53,361
53,488
53,768
53,807
53,829
53,866
53,908
53,910
53,988
54,468
54,550
54,728
54,744
54,809
54,880
54,960
54,962
54,976
54,981
55,14
55,144
55,294
55,401
55,555
55,813
55,838
55,875
55,910
55,971
56,168
56,254
56,305
56,465
56,753
56,797
56,919
56,957
56,960
56,965
57,105
57,324
57,420
57,519
57,566
57,683
57,714
57,820
57,859
57,905
58,79
58,218
58,470
58,675
58,862
58,938
58,945
58,947
58,950
58,961
59,28
59,336
59,363
59,508
59,523
59,842
59,915
59,924
59,982
59,985
60,122
60,355
60,455
60,501
60,503
60,648
60,830
60,953
60,982
60,997
61,511
61,623
61,836
61,886
61,912
61,934
61,948
61,979
61,980
61,984
62,267
62,373
62,564
62,581
62,684
62,696
62,742
62,890
62,981
62,994
63,24
63,206
63,446
63,748
63,867
63,892
63,945
63,950
63,955
63,961
64,75
64,124
64,215
64,273
64,469
64,499
64,626
64,655
64,724
64,738
65,314
65,331
65,390
65,391
65,652
65,842
65,902
65,963
65,991
65,997
66,173
66,223
66,361
66,641
66,678
66,764
66,774
66,842
66,866
66,917
67,5
67,351
67,421
67,448
67,461
67,685
67,736
67,824
67,829
67,992
68,187
68,315
68,408
68,818
68,830
68,910
68,922
68,939
68,970
68,992
69,29
69,253
69,335
69,374
69,413
69,506
69,522
69,669
69,771
69,797
70,98
70,279
70,326
70,466
70,512
70,520
70,539
70,868
70,880
70,985
71,107
71,267
71,343
71,347
71,530
71,538
71,555
71,624
71,957
71,980
72,47
72,183
72,228
72,322
72,406
72,597
72,603
72,729
72,789
72,999
73,160
73,278
73,422
73,526
73,711
73,781
73,879
73,938
73,994
73,995
74,16
74,536
74,537
74,670
74,676
74,876
74,925
74,934
74,975
74,983
75,64
75,174
75,422
75,444
75,470
75,605
75,636
75,665
75,762
75,911
76,242
76,368
76,483
76,618
76,638
76,656
76,702
76,757
76,829
76,906
77,273
77,357
77,439
77,462
77,469
77,547
77,558
77,606
77,814
77,959
78,267
78,514
78,530
78,538
78,562
78,786
78,882
78,919
78,958
78,986
79,58
79,264
79,298
79,301
79,540
79,641
79,689
79,900
79,909
79,926
80,182
80,397
80,437
80,511
80,760
80,890
80,902
80,914
80,922
80,970
81,244
81,364
81,451
81,765
81,851
81,934
81,944
81,975
81,977
81,983
82,223
82,260
82,655
82,764
82,778
82,782
82,799
82,845
82,917
82,919
83,133
83,154
83,233
83,255
83,835
83,837
83,901
83,918
83,951
83,993
84,202
84,296
84,515
84,524
84,736
84,750
84,766
84,864
84,887
84,995
85,431
85,574
85,731
85,828
85,877
85,909
85,931
85,969
85,978
85,998
86,400
86,448
86,680
86,740
86,818
86,914
86,920
86,922
86,931
86,981
87,134
87,136
87,376
87,644
87,768
87,863
87,865
87,918
87,951
87,993
88,158
88,322
88,411
88,484
88,563
88,655
88,678
88,704
88,852
88,917
89,3
89,250
89,402
89,528
89,598
89,603
89,661
89,729
89,789
89,936
90,12
90,218
90,292
90,650
90,796
90,805
90,903
90,957
90,965
90,986
91,0
91,208
91,354
91,596
91,678
91,846
91,852
91,872
91,917
91,977
92,122
92,354
92,668
92,677
92,762
92,873
92,876
92,892
92,969
92,998
93,106
93,568
93,645
93,717
93,740
93,828
93,908
93,932
93,978
93,989
94,159
94,404
94,637
94,677
94,692
94,746
94,751
94,867
94,873
94,963
95,26
95,175
95,604
95,781
95,829
95,838
95,938
95,953
95,993
95,995
96,363
96,462
96,546
96,808
96,865
96,901
96,918
96,976
96,993
96,996
97,409
97,593
97,678
97,701
97,769
97,859
97,884
97,925
97,967
97,993
98,26
98,70
98,445
98,515
98,677
98,751
98,781
98,803
98,900
98,932
99,193
99,262
99,602
99,674
99,799
99,806
99,841
99,947
99,961
99,985
100,406
100,450
100,471
100,549
100,657
100,788
100,904
100,968
100,978
100,979
101,21
101,41
101,378
101,580
101,671
101,836
101,844
101,980
101,981
101,993
102,113
102,272
102,406
102,624
102,731
102,766
102,828
102,978
102,980
102,995
103,36
103,306
103,333
103,377
103,400
103,595
103,684
103,699
103,771
103,980
104,343
104,389
104,454
104,501
104,667
104,671
104,791
104,963
104,980
104,987
105,13
105,57
105,322
105,356
105,421
105,756
105,777
105,935
105,955
105,999
106,93
106,195
106,294
106,375
106,439
106,465
106,496
106,910
106,957
106,965
107,71
107,142
107,267
107,514
107,530
107,538
107,761
107,966
107,983
107,997
108,579
108,598
108,656
108,686
108,696
108,905
108,920
108,929
108,930
108,973
109,187
109,191
109,231
109,470
109,553
109,641
109,791
109,846
109,900
109,931
110,117
110,343
110,664
110,701
110,704
110,782
110,840
110,894
110,923
110,958
111,119
111,259
111,260
111,316
111,580
111,727
111,765
111,859
111,906
111,990
112,113
112,371
112,589
112,715
112,815
112,817
112,864
112,953
112,994
112,995
113,102
113,112
113,165
113,264
113,570
113,589
113,620
113,766
113,838
113,879
114,173
114,201
114,464
114,479
114,596
114,731
114,891
114,942
114,943
114,971
115,257
115,266
115,384
115,485
115,490
115,582
115,716
115,810
115,860
115,951
116,143
116,396
116,524
116,671
116,826
116,883
116,900
116,905
116,920
116,997
117,110
117,614
117,744
117,775
117,834
117,872
117,935
117,954
117,955
117,985
118,370
118,503
118,546
118,743
118,754
118,842
118,856
118,882
118,991
118,997
119,111
119,159
119,261
119,553
119,632
119,755
119,833
119,869
119,952
119,990
120,158
120,235
120,303
120,338
120,427
120,526
120,569
120,575
120,912
120,964
121,557
121,633
121,681
121,682
121,713
121,752
121,866
121,899
121,920
121,940
121,998
122,60
122,92
122,182
122,449
122,573
122,619
122,692
122,785
122,853
122,873
122,927
123,451
123,694
123,731
123,780
123,811
123,825
123,848
123,891
123,910
123,942
123,943
124,64
124,245
124,277
124,372
124,405
124,489
124,606
124,719
124,785
124,916
124,967
125,179
125,458
125,519
125,649
125,753
125,776
125,801
125,919
125,969
125,970
125,999
126,140
126,257
126,319
126,377
126,392
126,394
126,422
126,470
126,605
126,636
126,960
127,168
127,314
127,403
127,442
127,461
127,537
127,624
127,803
127,903
127,938
127,967
128,386
128,516
128,702
128,739
128,747
128,782
128,814
128,852
128,923
128,925
128,927
129,258
129,284
129,346
129,460
129,465
129,615
129,771
129,817
129,895
129,962
129,968
130,461
130,500
130,561
130,626
130,668
130,780
130,801
130,843
130,905
130,958
130,969
131,52
131,218
131,434
131,558
131,612
131,702
131,747
131,792
131,814
131,912
131,949
132,258
132,533
132,537
132,583
132,601
132,709
132,799
132,878
132,899
132,907
132,966
133,83
133,258
133,476
133,587
133,608
133,784
133,838
133,849
133,878
133,907
133,920
134,87
134,228
134,283
134,381
134,447
134,638
134,783
134,882
134,946
134,992
134,996
135,36
135,201
135,328
135,456
135,546
135,587
135,655
135,707
135,768
135,861
135,949
136,87
136,213
136,337
136,339
136,361
136,410
136,477
136,625
136,739
136,763
136,993
137,2
137,36
137,613
137,832
137,841
137,843
137,882
137,899
137,939
137,973
137,998
138,158
138,201
138,207
138,451
138,500
138,561
138,694
138,891
138,942
138,970
138,998
139,9
139,44
139,45
139,214
139,284
139,564
139,573
139,682
139,718
139,899
139,914
140,126
140,413
140,554
140,676
140,689
140,694
140,806
140,846
140,900
140,931
140,997
141,251
141,359
141,393
141,522
141,543
141,549
141,591
141,669
141,725
141,807
141,992
142,107
142,467
142,596
142,776
142,804
142,847
142,885
142,912
142,928
142,941
142,972
143,116
143,294
143,305
143,458
143,634
143,635
143,682
143,797
143,801
143,864
143,919
144,55
144,216
144,334
144,397
144,447
144,448
144,492
144,496
144,609
144,742
144,820
145,395
145,402
145,473
145,553
145,641
145,676
145,682
145,686
145,900
145,909
145,931
146,241
146,381
146,511
146,692
146,725
146,847
146,887
146,913
146,918
146,967
146,993
147,9
147,531
147,590
147,676
147,763
147,787
147,810
147,821
147,957
147,965
147,986
148,183
148,637
148,650
148,666
148,708
148,804
148,885
148,934
148,960
148,976
148,986
149,4
149,29
149,317
149,399
149,536
149,609
149,886
149,948
149,979
149,980
149,994
150,350
150,509
150,606
150,639
150,860
150,881
150,916
150,921
150,938
150,974
150,987
151,187
151,206
151,377
151,416
151,436
151,522
151,548
151,605
151,628
151,636
151,831
152,199
152,475
152,584
152,674
152,701
152,825
152,919
152,932
152,935
152,943
152,999
153,44
153,238
153,619
153,632
153,698
153,772
153,796
153,804
153,855
153,959
153,990
154,83
154,379
154,460
154,494
154,630
154,749
154,841
154,911
154,957
154,965
154,986
155,376
155,393
155,404
155,453
155,526
155,528
155,779
155,860
155,940
155,953
155,977
156,232
156,291
156,482
156,566
156,624
156,668
156,674
156,683
156,865
156,941
156,948
157,307
157,564
157,806
157,843
157,845
157,853
157,882
157,916
157,977
157,992
157,996
158,88
158,120
158,138
158,593
158,643
158,696
158,765
158,773
158,949
158,958
158,971
159,94
159,119
159,464
159,639
159,762
159,786
159,788
159,873
159,876
159,972
159,987
160,73
160,412
160,420
160,448
160,838
160,854
160,858
160,864
160,865
160,874
160,938
161,499
161,654
161,686
161,695
161,828
161,837
161,840
161,900
161,909
161,931
161,979
162,18
162,174
162,471
162,845
162,858
162,884
162,939
162,952
162,978
162,992
162,996
163,10
163,170
163,423
163,484
163,507
163,545
163,778
163,847
163,852
163,917
163,985
164,243
164,458
164,517
164,615
164,687
164,753
164,764
164,793
164,797
164,803
164,941
165,113
165,739
165,744
165,790
165,825
165,903
165,944
165,960
165,963
165,976
165,983
166,176
166,230
166,231
166,375
166,450
166,665
166,690
166,725
166,899
166,908
166,922
167,13
167,432
167,504
167,505
167,516
167,532
167,561
167,710
167,898
167,943
167,944
168,56
168,127
168,314
168,510
168,666
168,670
168,803
168,805
168,815
168,850
168,995
169,292
169,440
169,538
169,595
169,646
169,659
169,769
169,894
169,937
169,969
169,989
170,163
170,238
170,576
170,666
170,809
170,887
170,909
170,916
170,948
170,970
170,980
171,334
171,393
171,407
171,738
171,746
171,767
171,775
171,815
171,966
171,972
171,994
172,670
172,727
172,796
172,817
172,822
172,833
172,845
172,913
172,959
172,969
172,971
173,66
173,114
173,180
173,399
173,520
173,622
173,678
173,714
173,778
173,852
173,926
174,75
174,162
174,391
174,474
174,583
174,591
174,638
174,747
174,772
174,822
174,913
175,95
175,487
175,608
175,627
175,681
175,735
175,918
175,962
175,984
175,985
175,999
176,166
176,389
176,393
176,407
176,443
176,458
176,494
176,558
176,559
176,651
176,834
177,631
177,641
177,672
177,679
177,798
177,812
177,842
177,880
177,903
177,925
177,960
178,42
178,401
178,405
178,451
178,478
178,843
178,884
178,935
178,954
178,955
178,999
179,1
179,37
179,125
179,465
179,528
179,631
179,792
179,801
179,897
179,914
179,977
180,173
180,655
180,678
180,684
180,836
180,851
180,852
180,872
180,917
180,962
180,979
181,10
181,248
181,354
181,468
181,621
181,655
181,748
181,750
181,758
181,764
181,917
182,80
182,122
182,338
182,361
182,463
182,625
182,730
182,810
182,860
182,903
182,921
183,5
183,72
183,148
183,343
183,504
183,535
183,585
183,648
183,741
183,811
183,833
184,509
184,537
184,711
184,736
184,785
184,810
184,824
184,845
184,876
184,977
184,998
185,305
185,430
185,433
185,587
185,719
185,735
185,747
185,795
185,849
185,878
185,907
186,425
186,612
186,699
186,855
186,856
186,867
186,868
186,892
186,947
186,950
186,961
187,68
187,109
187,151
187,350
187,377
187,434
187,436
187,470
187,605
187,774
187,989
188,444
188,463
188,478
188,527
188,632
188,730
188,860
188,865
188,874
188,945
188,976
189,212
189,561
189,645
189,740
189,763
189,900
189,904
189,934
189,952
189,956
189,993
190,316
190,575
190,581
190,627
190,705
190,768
190,802
190,890
190,913
190,941
190,983
191,109
191,587
191,642
191,794
191,834
191,858
191,896
191,915
191,982
191,992
191,999
192,27
192,41
192,327
192,510
192,613
192,658
192,707
192,729
192,841
192,885
192,996
193,99
193,272
193,381
193,511
193,551
193,653
193,699
193,711
193,899
193,961
193,981
194,16
194,18
