id_0,id_1
0,37
0,81
0,310
0,313
0,332
0,609
0,641
0,835
0,986
0,993
1,57
1,92
1,134
1,636
1,710
1,714
1,789
1,790
1,907
1,949
2,159
2,447
2,502
2,732
2,750
2,794
2,797
2,897
2,957
2,962
3,6
3,263
3,359
3,626
3,759
3,816
3,905
3,925
3,932
3,970
4,272
4,527
4,548
4,723
4,748
4,768
4,887
4,901
4,978
4,994
5,49
5,329
5,500
5,677
5,695
5,711
5,780
5,860
5,919
5,932
6,3
6,447
6,697
6,716
6,757
6,858
6,883
6,928
6,950
6,982
7,313
7,537
7,652
7,731
7,791
7,883
7,900
7,915
7,925
7,952
8,144
8,174
8,409
8,421
8,444
8,545
8,652
8,688
8,703
8,965
9,15
9,66
9,407
9,629
9,648
9,684
9,742
9,765
9,885
9,956
10,216
10,260
10,459
10,486
10,489
10,525
10,675
10,686
10,828
10,893
11,381
11,691
11,723
11,758
11,772
11,827
11,838
11,847
11,927
11,981
12,145
12,153
12,451
12,501
12,638
12,698
12,719
12,763
12,982
12,998
13,89
13,203
13,437
13,622
13,846
13,889
13,896
13,944
13,962
13,981
14,338
14,663
14,749
14,881
14,887
14,920
14,931
14,938
14,970
14,988
15,9
15,222
15,305
15,330
15,506
15,589
15,650
15,919
15,925
15,958
16,199
16,418
16,626
16,659
16,723
16,825
16,857
16,906
16,908
16,949
17,140
17,148
17,291
17,540
17,659
17,707
17,878
17,936
17,949
17,950
18,387
18,415
18,489
18,490
18,604
18,866
18,876
18,890
18,939
18,978
19,77
19,274
19,321
19,332
19,674
19,762
19,845
19,847
19,864
19,890
20,102
20,115
20,136
20,515
20,629
20,818
20,881
20,946
20,962
20,981
21,358
21,529
21,582
21,626
21,693
21,699
21,708
21,725
21,913
21,932
22,56
22,518
22,606
22,619
22,633
22,683
22,757
22,850
22,901
22,983
23,263
23,288
23,322
23,428
23,447
23,452
23,563
23,587
23,752
23,820
24,51
24,293
24,325
24,602
24,610
24,636
24,722
24,863
24,877
24,954
25,42
25,99
25,285
25,494
25,618
25,779
25,812
25,854
25,990
25,995
26,163
26,370
26,609
26,761
26,838
26,868
26,916
26,928
26,979
26,988
27,350
27,405
27,415
27,439
27,462
27,479
27,559
27,750
27,931
27,940
28,230
28,287
28,397
28,416
28,443
28,481
28,916
28,955
28,975
28,976
29,339
29,520
29,526
29,546
29,642
29,737
29,916
29,935
29,960
29,980
30,212
30,230
30,341
30,354
30,383
30,531
30,651
30,736
30,824
30,917
31,379
31,561
31,629
31,663
31,777
31,780
31,798
31,841
31,861
31,953
32,178
32,302
32,319
32,443
32,636
32,849
32,874
32,906
32,979
32,984
33,44
33,72
33,196
33,288
33,370
33,615
33,656
33,865
33,936
33,982
34,623
34,624
34,639
34,688
34,825
34,851
34,871
34,888
34,903
34,919
35,263
35,379
35,564
35,647
35,651
35,658
35,661
35,679
35,714
35,883
36,306
36,614
36,653
36,695
36,741
36,751
36,822
36,886
36,889
36,928
37,0
37,100
37,266
37,439
37,547
37,802
37,834
37,840
37,928
37,987
38,154
38,290
38,355
38,427
38,553
38,821
38,852
38,948
38,984
38,997
39,265
39,375
39,464
39,598
39,670
39,690
39,777
39,823
39,842
39,890
40,263
40,329
40,417
40,450
40,484
40,628
40,635
40,751
40,780
40,864
41,338
41,398
41,409
41,699
41,700
41,773
41,835
41,860
41,895
41,999
42,25
42,282
42,396
42,523
42,570
42,573
42,787
42,863
42,921
42,960
43,49
43,100
43,170
43,316
43,357
43,796
43,856
43,861
43,925
43,994
44,33
44,214
44,281
44,630
44,690
44,788
44,790
44,800
44,945
44,963
45,399
45,443
45,589
45,704
45,797
45,838
45,844
45,891
45,919
45,992
46,70
46,234
46,476
46,531
46,627
46,778
46,877
46,938
46,940
46,987
47,211
47,665
47,720
47,727
47,755
47,771
47,824
47,832
47,924
47,992
48,147
48,151
48,427
48,666
48,785
48,790
48,867
48,979
48,981
48,989
49,5
49,43
49,377
49,552
49,721
49,786
49,790
49,794
49,814
49,990
50,224
50,460
50,612
50,658
50,674
50,827
50,857
50,875
50,900
50,964
51,24
51,617
51,761
51,784
51,796
51,841
51,853
51,894
51,943
51,991
52,139
52,288
52,334
52,353
52,494
52,656
52,683
52,752
52,947
52,999
53,54
53,128
53,194
53,498
53,539
53,689
53,825
53,923
53,989
53,996
54,53
54,63
54,69
54,125
54,229
54,692
54,704
54,741
54,844
54,927
55,318
55,419
55,553
55,610
55,660
55,665
55,808
55,934
55,939
55,971
56,22
56,117
56,769
56,789
56,805
56,842
56,846
56,853
56,870
56,884
57,1
57,107
