id_0,id_1
0,107
0,158
0,400
0,513
0,539
0,658
0,749
0,763
0,828
0,989
1,122
1,209
1,531
1,619
1,777
1,815
1,922
1,938
1,943
1,995
2,61
2,236
2,476
2,689
2,721
2,800
2,863
2,890
2,948
2,960
3,235
3,269
3,277
3,282
3,298
3,581
3,735
3,853
3,926
3,954
4,113
4,593
4,622
4,706
4,828
4,875
4,881
4,897
4,951
4,970
5,201
5,266
5,285
5,319
5,470
5,498
5,647
5,703
5,795
5,827
6,150
6,175
6,691
6,703
6,716
6,771
6,827
6,877
6,903
6,909
7,94
7,256
7,382
7,550
7,620
7,706
7,768
7,861
7,868
7,914
8,251
8,423
8,436
8,534
8,722
8,758
8,792
8,830
8,854
8,989
9,65
9,134
9,326
9,357
9,447
9,459
9,561
9,706
9,741
9,827
10,364
10,402
10,579
10,623
10,638
10,756
10,883
10,925
10,954
10,956
11,359
11,477
11,585
11,604
11,628
11,903
11,907
11,964
11,975
11,991
12,57
12,107
12,579
12,589
12,726
12,787
12,796
12,825
12,883
12,989
13,17
13,309
13,334
13,354
13,374
13,707
13,725
13,791
13,867
13,975
14,59
14,285
14,479
14,530
14,628
14,669
14,763
14,777
14,879
14,891
15,98
15,171
15,376
15,809
15,852
15,891
15,897
15,919
15,931
15,958
16,459
16,747
16,784
16,865
16,893
16,899
16,932
16,939
16,969
16,992
17,13
17,258
17,379
17,605
17,675
17,682
17,714
17,763
17,772
17,974
18,86
18,228
18,647
18,693
18,720
18,738
18,752
18,878
18,902
18,935
19,425
19,479
19,526
19,724
19,733
19,757
19,878
19,906
19,960
19,996
20,30
20,77
20,400
20,465
20,530
20,748
20,809
20,838
20,843
20,977
21,257
21,325
21,411
21,495
21,496
21,685
21,713
21,807
21,823
21,999
22,99
22,343
22,418
22,421
22,556
22,592
22,658
22,780
22,943
22,952
23,95
23,253
23,302
23,344
23,434
23,546
23,738
23,832
23,924
23,973
24,101
24,131
24,168
24,235
24,394
24,506
24,574
24,824
24,927
24,944
25,369
25,373
25,399
25,693
25,766
25,772
25,841
25,884
25,942
25,966
26,164
26,224
26,371
26,441
26,541
26,606
26,778
26,799
26,972
26,973
27,127
27,213
27,220
27,701
27,711
27,802
27,826
27,864
27,908
27,930
28,69
28,448
28,545
28,680
28,697
28,886
28,899
28,908
28,920
28,979
29,320
29,329
29,404
29,455
29,629
29,644
29,675
29,871
29,930
29,987
30,20
30,304
30,420
30,430
30,455
30,540
30,588
30,609
30,942
30,947
31,212
31,268
31,288
31,332
31,556
31,706
31,718
31,729
31,765
31,846
32,64
32,91
32,297
32,367
32,487
32,584
32,757
32,758
32,823
32,951
33,223
33,254
33,458
33,539
33,798
33,861
33,870
33,921
33,985
33,987
34,225
34,282
34,285
34,300
34,895
34,898
34,922
34,954
34,986
34,991
35,209
35,530
35,650
35,671
35,681
35,691
35,695
35,767
35,907
35,976
36,42
36,413
36,569
36,624
36,865
36,877
36,880
36,898
36,905
36,988
37,553
37,579
37,736
37,770
37,908
37,932
37,940
37,962
37,982
37,993
38,368
38,484
38,554
38,604
38,628
38,880
38,886
38,924
38,977
38,978
39,287
39,356
39,387
39,413
39,693
39,820
39,878
39,941
39,974
39,982
40,52
40,392
40,628
40,736
40,764
40,803
40,872
40,958
40,963
40,983
41,82
41,203
41,224
41,534
41,686
41,694
41,807
41,876
41,937
41,980
42,36
42,333
42,499
42,532
42,539
42,560
42,618
42,633
42,683
42,934
43,416
43,500
43,563
43,704
43,780
43,814
43,860
43,890
43,910
43,973
44,191
44,261
44,339
44,406
44,574
44,589
44,760
44,924
44,936
44,967
45,159
45,199
45,299
45,541
45,627
45,637
45,654
45,763
45,899
45,905
46,210
46,236
46,336
46,631
46,782
46,834
46,880
46,941
46,948
46,963
47,83
47,136
47,389
47,562
47,660
47,788
47,916
47,920
47,965
47,971
48,307
48,518
48,538
48,571
48,726
48,835
48,853
48,922
48,929
48,990
49,56
49,256
49,467
49,675
49,702
49,717
49,823
49,886
49,928
49,984
50,347
50,361
50,366
50,560
50,660
50,732
50,770
50,839
50,913
50,958
51,268
51,303
51,443
51,523
51,553
51,826
51,839
51,887
51,936
51,949
52,40
52,301
52,404
52,499
52,659
52,841
52,911
52,927
52,991
52,997
53,137
53,216
53,545
53,567
53,700
53,874
53,902
53,944
53,976
53,977
54,241
54,298
54,401
54,534
54,794
54,823
54,951
54,973
54,976
54,996
55,281
55,293
55,515
55,541
55,708
55,771
55,801
55,805
55,924
55,944
56,49
56,99
56,449
56,505
56,622
56,628
56,816
56,846
56,916
56,964
57,12
57,341
57,435
57,598
57,667
57,779
57,875
57,884
57,933
57,999
58,132
58,318
58,401
58,443
58,523
58,557
58,820
58,884
58,949
58,994
59,14
59,184
59,269
59,399
59,528
59,646
59,754
59,813
59,823
59,953
60,67
60,338
60,353
60,390
60,396
60,781
60,800
60,817
60,898
60,919
61,2
61,422
61,439
61,712
61,769
61,785
61,802
61,855
61,870
61,988
62,176
62,232
62,549
62,588
62,686
62,759
62,877
62,887
62,899
62,930
63,144
63,146
63,340
63,437
63,456
63,460
63,675
63,774
63,841
63,882
64,32
64,78
64,200
64,241
64,627
64,905
64,937
64,946
64,978
64,981
65,9
65,155
65,164
65,268
65,500
65,586
65,665
65,689
65,914
65,999
66,129
66,166
66,293
66,384
66,468
66,510
66,728
66,839
66,937
66,992
67,60
67,207
67,218
67,411
67,593
67,600
67,698
67,831
67,844
67,879
68,93
68,98
68,146
68,237
68,359
68,397
68,746
68,836
68,869
68,918
69,28
69,361
69,451
69,533
69,572
69,802
69,830
69,838
69,905
69,981
70,261
70,284
70,365
70,574
70,718
70,845
70,849
70,869
70,909
70,993
71,497
71,560
71,568
71,657
71,676
71,792
71,882
71,933
71,954
71,955
72,247
72,336
72,354
72,714
72,730
72,755
72,892
72,901
72,905
72,976
73,349
73,474
73,511
73,649
73,652
73,696
73,749
73,793
73,894
73,946
74,293
74,566
74,581
74,702
74,708
74,779
74,815
74,817
74,909
74,995
75,104
75,108
75,364
75,486
75,513
75,550
75,614
75,635
75,864
75,921
76,78
76,84
76,430
76,439
76,508
76,546
76,557
76,862
76,950
76,986
77,20
77,187
77,317
77,499
77,513
77,611
77,841
77,846
77,874
77,964
78,64
78,76
78,367
78,400
78,494
78,497
78,649
78,666
78,742
78,908
79,108
79,212
79,308
79,372
79,494
79,648
79,699
79,815
79,885
79,982
80,133
80,198
80,532
80,779
80,808
80,848
80,878
80,917
80,960
80,992
81,282
81,370
81,453
81,511
81,611
81,715
81,889
81,912
81,953
81,975
82,41
82,587
82,658
82,673
82,821
82,863
82,922
82,980
82,987
82,995
83,47
83,612
83,674
83,786
83,790
83,871
83,873
83,902
83,960
83,998
84,76
84,96
84,186
84,448
84,730
84,740
84,803
84,830
84,901
84,907
85,99
85,172
85,289
85,384
85,511
85,679
85,782
85,842
85,851
85,986
86,18
86,100
86,292
86,297
86,348
86,364
86,552
86,892
86,910
86,994
87,135
87,464
87,590
87,618
87,620
87,645
87,679
87,687
87,689
87,752
88,207
88,427
88,703
88,719
88,724
88,785
88,876
88,886
88,988
88,991
89,320
89,351
89,417
89,658
89,721
89,751
89,889
89,980
89,983
89,997
90,211
90,430
90,584
90,596
90,689
90,763
90,875
90,929
90,982
90,994
91,32
91,355
91,370
91,398
91,781
91,801
91,835
91,921
91,937
91,982
92,452
92,552
92,567
92,605
92,753
92,778
92,809
92,883
92,911
92,965
93,68
93,279
93,533
93,590
93,723
93,734
93,787
93,838
93,971
93,973
94,7
94,113
94,135
94,574
94,673
94,761
94,805
94,824
94,860
94,979
95,23
95,160
95,249
95,746
95,792
95,895
95,959
95,967
95,975
95,979
96,84
96,626
96,661
96,674
96,714
96,784
96,874
96,912
96,915
96,922
97,136
97,179
97,361
97,486
97,543
97,561
97,754
97,887
97,937
97,987
98,15
98,68
98,189
98,353
98,367
98,650
98,675
98,931
98,944
98,963
99,22
99,56
99,85
99,344
99,547
99,554
99,637
99,674
99,866
99,963
100,86
100,224
100,480
100,605
100,814
100,824
100,839
100,892
100,903
100,998
101,24
101,340
101,540
101,660
101,682
101,716
101,801
101,833
101,879
101,894
102,109
102,206
102,433
102,723
102,734
102,741
102,769
102,795
102,860
102,998
103,157
103,227
103,538
103,615
103,687
103,745
103,750
103,820
103,937
103,953
104,75
104,412
104,417
104,515
104,742
104,785
104,891
104,953
104,965
104,968
105,141
105,253
105,349
105,439
105,608
105,712
105,863
105,936
