id_0,id_1
0,450
0,665
0,729
0,901
0,941
0,947
0,959
0,968
0,986
0,997
1,32
1,377
1,563
1,588
1,714
1,746
1,807
1,822
1,844
1,888
2,88
2,291
2,300
2,501
2,560
2,581
2,664
2,705
2,713
2,917
3,12
3,52
3,88
3,117
3,228
3,287
3,338
3,360
3,409
3,907
4,126
4,219
4,268
4,272
4,310
4,463
4,759
4,816
4,880
4,952
5,78
5,97
5,144
5,171
5,241
5,331
5,423
5,434
5,837
5,850
6,73
6,115
6,153
6,155
6,200
6,242
6,364
6,379
6,931
6,937
7,241
7,264
7,515
7,522
7,628
7,718
7,793
7,828
7,881
7,932
8,38
8,39
8,62
8,96
8,152
8,205
8,252
8,460
8,741
8,926
9,222
9,359
9,836
9,849
9,862
9,909
9,911
9,944
9,955
9,956
10,366
10,639
10,710
10,740
10,784
10,833
10,872
10,988
10,992
10,993
11,34
11,91
11,592
11,674
11,859
11,920
11,937
11,938
11,948
11,952
12,3
12,103
12,117
12,245
12,287
12,360
12,409
12,582
12,589
12,998
13,492
13,567
13,635
13,678
13,718
13,785
13,875
13,880
13,927
13,987
14,556
14,575
14,641
14,654
14,664
14,692
14,852
14,871
14,917
14,980
15,84
15,192
15,269
15,859
15,863
15,909
15,920
15,943
15,952
15,981
16,127
16,237
16,463
16,513
16,542
16,615
16,629
16,644
16,759
16,889
17,231
17,505
17,793
17,828
17,881
17,883
17,902
17,926
17,932
17,985
18,31
18,366
18,871
18,884
18,919
18,939
18,942
18,960
18,963
18,964
19,553
19,710
19,739
19,826
19,881
19,883
19,912
19,926
19,932
19,953
20,158
20,304
20,315
20,344
20,526
20,567
20,578
20,674
20,875
20,880
21,151
21,176
21,399
21,662
21,668
21,689
21,698
21,721
21,774
21,885
22,105
22,119
22,157
22,163
22,177
22,203
22,282
22,325
22,348
22,939
23,202
23,245
23,703
23,733
23,889
23,933
23,937
23,978
23,980
23,988
24,25
24,40
24,56
24,104
24,169
24,202
24,360
24,369
24,669
24,965
25,24
25,104
25,169
25,327
25,369
25,378
25,474
25,692
25,704
25,980
26,645
26,755
26,885
26,887
26,890
26,908
26,958
26,966
26,976
26,977
27,491
27,697
27,727
27,854
27,877
27,882
27,900
27,918
27,923
27,988
28,690
28,722
28,777
28,805
28,863
28,909
28,920
28,938
28,945
28,981
29,136
29,330
29,349
29,459
29,625
29,632
29,731
29,734
29,756
29,763
30,506
30,595
30,760
30,803
30,856
30,894
30,913
30,940
30,950
30,953
31,18
31,39
31,152
31,194
31,205
31,252
31,277
31,460
31,661
31,985
32,1
32,182
32,261
32,897
32,936
32,984
32,988
32,989
32,995
32,998
33,115
33,210
33,580
33,793
33,881
33,883
33,902
33,926
33,932
33,954
34,11
34,615
34,851
34,863
34,868
34,945
34,948
34,971
34,981
34,992
35,691
35,723
35,784
35,805
35,825
35,833
35,908
35,935
35,975
35,993
36,623
36,795
36,848
36,965
36,972
36,982
36,985
36,986
36,994
36,997
37,132
37,585
37,676
37,793
37,896
37,906
37,946
37,967
37,983
37,991
38,8
38,99
38,222
38,238
38,280
38,508
38,640
38,647
38,680
38,849
39,8
39,31
39,62
39,194
39,246
39,252
39,277
39,460
39,636
39,659
40,24
40,92
40,124
40,169
40,202
40,327
40,369
40,378
40,406
40,559
41,285
41,490
41,610
41,770
41,801
41,845
41,848
41,853
