degree distribution (probability density function of the degree in logarithmic bins) 
4.38275	0.325741
6	0.0635577
7.41045	0.0712814
9.4898	0.0405774
12.2812	0.0309397
15.8387	0.0155533
20.44	0.00976309
26.641	0.00592745
33	0.00272093
44.2353	0.0031308

degree distribution (degree-occurrences) 
4	0.229
5	0.142
6	0.093
7	0.079
8	0.055
9	0.05
10	0.048
11	0.036
12	0.02
13	0.017
14	0.023
15	0.026
16	0.02
17	0.016
18	0.01
19	0.006
20	0.01
21	0.008
22	0.008
23	0.008
24	0.007
25	0.005
26	0.006
27	0.006
28	0.007
29	0.008
30	0.004
31	0.004
32	0.005
33	0.001
34	0.003
36	0.003
37	0.002
38	0.001
39	0.008
41	0.003
42	0.002
44	0.001
45	0.004
46	0.006
47	0.002
48	0.001
49	0.007


--------------------------------------
community distribution (size-occurrences)
20	0.0588235
21	0.117647
22	0.0294118
23	0.0882353
24	0.0882353
25	0.0882353
26	0.0588235
27	0.0294118
28	0.0294118
30	0.0588235
31	0.0294118
35	0.0294118
36	0.0588235
37	0.0294118
38	0.0588235
39	0.0294118
41	0.0294118
45	0.0294118
47	0.0294118
48	0.0294118


--------------------------------------
mixing parameter
0	0.053
0.1122	0.012
0.137965	0.073
0.165907	0.103
0.186291	0.086
0.20511	0.345
0.248219	0.253
0.27197	0.016
0.286161	0.032
0.304348	0.001
0.334096	0.019
0.352941	0.001
0.4	0.002
0.5	0.004

--------------------------------------
