0	5
1	5
2	5
3	8
4	5
5	5
6	5
7	5
8	8
9	8
10	8
11	8
12	8
13	8
14	8
15	8
16	8
17	8
18	8
19	8
20	8
21	8
22	8
23	8
24	8
25	8
26	8
27	8
28	3
29	5
30	3
31	3
32	8
33	8
34	8
35	8
36	8
37	8
38	8
39	8
40	8
41	8
42	8
43	8
44	8
45	8
46	8
47	8
48	1
49	1
50	8
51	2
52	2
53	8
54	8
55	8
56	1
57	1
58	2
59	4
60	4
61	3
62	4
63	4
64	2
65	2
66	3
67	2
68	2
69	2
70	3
71	3
72	3
73	3
74	3
75	3
76	3
77	3
78	3
79	3
80	3
81	3
82	3
83	3
84	3
85	2
86	3
87	3
88	3
89	3
90	3
91	3
92	3
93	3
94	3
95	3
96	3
97	3
98	3
99	4
100	3
101	3
102	3
103	2
104	2
