0	3
1	26
2	8
3	8
4	33
5	1
6	30
7	40
8	38
9	6
10	4
11	6
12	3
13	19
14	17
15	37
16	31
17	8
18	12
19	6
20	4
21	13
22	22
23	26
24	13
25	29
26	40
27	6
28	22
29	22
30	28
31	5
32	32
33	23
34	29
35	10
36	6
37	28
38	8
39	31
40	21
41	7
42	27
43	24
44	39
45	1
46	31
47	12
48	29
49	14
50	21
51	21
52	15
53	24
54	31
55	10
56	20
57	41
58	33
59	16
60	35
61	11
62	20
63	14
64	26
65	26
66	13
67	27
68	34
69	38
70	19
71	30
72	30
73	30
74	28
75	8
76	31
77	22
78	20
79	8
80	11
81	8
82	32
83	1
84	12
85	30
86	18
87	35
88	18
89	22
90	13
91	32
92	13
93	5
94	1
95	9
96	38
97	26
98	12
99	15
100	29
101	20
102	19
103	37
104	4
105	26
106	12
107	23
108	19
109	41
110	15
111	25
112	19
113	9
114	27
115	30
116	34
117	2
118	24
119	18
120	36
121	1
122	23
123	2
124	17
125	12
126	5
127	16
128	6
129	15
130	6
131	25
132	40
133	30
134	24
135	5
136	13
137	13
138	8
139	40
140	8
141	30
142	21
143	2
144	5
145	16
146	2
147	32
148	14
149	34
150	10
151	30
152	16
153	1
154	15
155	28
156	23
157	23
158	30
159	8
160	37
161	8
162	32
163	34
164	8
165	31
166	40
167	20
168	24
169	22
170	20
171	14
172	22
173	19
174	18
175	36
176	27
177	4
178	22
179	25
180	11
181	29
182	3
183	26
184	27
185	30
186	1
187	13
188	23
189	21
190	10
191	25
192	23
193	27
194	5
195	26
196	28
197	34
198	34
199	12
200	19
201	12
202	21
203	19
204	32
205	18
206	14
207	10
208	27
209	13
210	22
211	13
212	19
213	11
214	16
215	41
216	41
217	33
218	24
219	11
220	6
221	22
222	21
223	32
224	8
225	3
226	7
227	25
228	33
229	10
230	16
231	23
232	36
233	4
234	8
235	23
236	10
237	26
238	3
239	11
240	18
241	1
242	22
243	6
244	19
245	1
246	21
247	18
248	26
249	27
250	41
251	10
252	3
253	30
254	31
255	20
256	8
257	22
258	22
259	35
260	8
261	5
262	14
263	9
264	19
265	32
266	34
267	2
268	15
269	12
270	15
271	23
272	15
273	17
274	10
275	1
276	5
277	19
278	12
279	2
280	23
281	24
282	26
283	26
284	41
285	38
286	18
287	23
288	7
289	19
290	22
291	22
292	16
293	33
294	18
295	12
296	12
297	23
298	15
299	22
300	39
301	39
302	40
303	8
304	21
305	16
306	36
307	23
308	36
309	23
310	32
311	30
312	20
313	10
314	41
315	32
316	27
317	23
318	20
319	24
320	36
321	36
322	19
323	26
324	4
325	24
326	7
327	11
328	3
329	28
330	19
331	33
332	11
333	10
334	37
335	8
336	19
337	33
338	35
339	8
340	39
341	22
342	7
343	22
344	6
345	11
346	30
347	37
348	18
349	39
350	3
351	19
352	40
353	34
354	26
355	8
356	21
357	35
358	1
359	27
360	34
361	6
362	36
363	17
364	19
365	2
366	35
367	3
368	28
369	20
370	23
371	24
372	13
373	19
374	28
375	6
376	15
377	12
378	10
379	23
380	29
381	12
382	31
383	25
384	4
385	33
386	19
387	11
388	17
389	3
390	19
391	28
392	28
393	7
394	17
395	26
396	8
397	30
398	32
399	15
400	40
401	41
402	13
403	6
404	9
405	14
406	22
407	39
408	3
409	10
410	27
411	8
412	41
413	17
414	38
415	23
416	30
417	30
418	35
419	23
420	32
421	9
422	33
423	37
424	36
425	22
426	20
427	17
428	33
429	10
430	14
431	40
432	3
433	3
434	28
435	6
436	6
437	19
438	30
439	29
440	20
441	1
442	6
443	26
444	5
445	7
446	21
447	19
448	18
449	29
450	3
451	36
452	19
453	12
454	20
455	15
456	19
457	6
458	35
459	31
460	5
461	1
462	9
463	5
464	7
465	5
466	4
467	23
468	16
469	28
470	26
471	12
472	8
473	22
474	22
475	34
476	13
477	32
478	20
479	1
480	16
481	5
482	35
483	6
484	41
485	20
486	10
487	7
488	8
489	30
490	19
491	8
492	37
493	34
494	24
495	33
496	14
497	29
498	19
499	28
500	22
501	22
502	20
503	37
504	5
505	23
506	23
507	26
508	32
509	34
510	20
511	34
512	20
513	15
514	5
515	18
516	5
517	9
518	32
519	4
520	30
521	1
522	38
523	8
524	34
525	30
526	27
527	22
528	19
529	4
530	38
531	22
532	32
533	34
534	28
535	20
536	26
537	12
538	41
539	1
540	26
541	40
542	3
543	38
544	20
545	21
546	9
547	9
548	26
549	40
550	17
551	4
552	40
553	12
554	27
555	12
556	37
557	30
558	24
559	35
560	6
561	3
562	19
563	14
564	17
565	3
566	26
567	19
568	6
569	2
570	23
571	18
572	1
573	15
574	30
575	28
576	4
577	38
578	23
579	26
580	16
581	41
582	4
583	30
584	22
585	19
586	25
587	39
588	30
589	21
590	8
591	12
592	29
593	20
594	22
595	39
596	30
597	4
598	35
599	31
600	37
601	14
602	20
603	1
604	8
605	2
606	35
607	3
608	31
609	37
610	6
611	10
612	18
613	31
614	12
615	1
616	8
617	12
618	25
619	12
620	12
621	23
622	18
623	35
624	23
625	2
626	38
627	6
628	2
629	5
630	30
631	18
632	26
633	18
634	23
635	19
636	1
637	3
638	3
639	32
640	38
641	30
642	23
643	13
644	3
645	20
646	30
647	9
648	3
649	4
650	23
651	21
652	14
653	29
654	10
655	39
656	37
657	8
658	35
659	5
660	23
661	21
662	28
663	36
664	32
665	38
666	38
667	10
668	32
669	8
670	3
671	35
672	21
673	35
674	28
675	5
676	17
677	36
678	37
679	8
680	36
681	37
682	23
683	6
684	23
685	11
686	41
687	23
688	38
689	25
690	26
691	6
692	8
693	22
694	7
695	26
696	25
697	6
698	1
699	25
700	32
701	8
702	30
703	39
704	17
705	13
706	22
707	23
708	24
709	8
710	32
711	2
712	20
713	23
714	39
715	35
716	40
717	23
718	9
719	40
720	4
721	12
722	31
723	13
724	38
725	13
726	34
727	25
728	16
729	28
730	30
731	31
732	26
733	20
734	22
735	37
736	9
737	4
738	5
739	5
740	5
741	2
742	30
743	10
744	24
745	14
746	19
747	19
748	23
749	19
750	32
751	30
752	29
753	22
754	26
755	34
756	20
757	37
758	13
759	29
760	20
761	39
762	7
763	13
764	7
765	39
766	35
767	21
768	15
769	23
770	32
771	36
772	15
773	7
774	32
775	1
776	1
777	26
778	10
779	12
780	19
781	5
782	20
783	30
784	26
785	26
786	3
787	5
788	38
789	41
790	3
791	20
792	30
793	20
794	19
795	35
796	7
797	4
798	22
799	20
800	8
801	6
802	21
803	22
804	21
805	30
806	6
807	3
808	19
809	39
810	39
811	30
812	20
813	4
814	7
815	12
816	16
817	6
818	31
819	20
820	4
821	6
822	28
823	35
824	16
825	26
826	6
827	16
828	8
829	36
830	39
831	6
832	12
833	34
834	26
835	37
836	26
837	22
838	23
839	3
840	8
841	22
842	35
843	20
844	4
845	8
846	36
847	26
848	20
849	12
850	8
851	15
852	15
853	23
854	28
855	18
856	15
857	19
858	37
859	36
860	38
861	28
862	31
863	3
864	20
865	3
866	5
867	15
868	21
869	19
870	12
871	19
872	8
873	19
874	15
875	30
876	20
877	22
878	15
879	22
880	1
881	30
882	28
883	30
884	8
885	18
886	26
887	30
888	21
889	36
890	3
891	13
892	32
893	26
894	30
895	5
896	35
897	8
898	34
899	21
900	20
901	8
902	36
903	20
904	3
905	38
906	19
907	20
908	37
909	20
910	20
911	1
912	12
913	13
914	18
915	10
916	23
917	32
918	23
919	19
920	35
921	20
922	28
923	12
924	19
925	5
926	19
927	23
928	10
929	28
930	12
931	20
932	12
933	34
934	6
935	28
936	12
937	6
938	12
939	12
940	12
941	21
942	26
943	23
944	3
945	21
946	19
947	26
948	30
949	34
950	26
951	8
952	12
953	12
954	15
955	30
956	19
957	19
958	1
959	34
960	20
961	15
962	30
963	22
964	26
965	6
966	26
967	32
968	6
969	12
970	22
971	1
