0	4
1	8
2	1
3	7
4	4
5	7
6	1
7	9
8	9
9	4
10	7
11	0
12	3
13	1
14	3
15	1
16	4
17	0
18	3
19	6
20	0
21	9
22	9
23	4
24	0
25	8
26	3
27	0
28	0
29	6
30	6
31	3
32	1
33	8
34	3
35	6
36	3
37	8
38	3
39	1
40	7
41	4
42	3
43	3
44	5
45	8
46	2
47	1
48	5
49	2
50	0
51	9
52	7
53	2
54	3
55	6
56	0
57	5
58	5
59	5
60	1
61	3
62	0
63	5
64	1
65	0
66	5
67	2
68	9
69	0
70	0
71	3
72	7
73	2
74	7
75	5
76	0
77	9
78	9
79	6
80	6
81	7
82	6
83	2
84	7
85	3
86	5
87	0
88	2
89	8
90	0
91	5
92	5
93	4
94	6
95	0
96	0
97	5
98	7
99	3
100	1
101	6
102	7
103	8
104	4
105	8
106	1
107	7
108	9
109	8
110	2
111	9
112	5
113	0
114	2
