degree distribution (probability density function of the degree in logarithmic bins) 
10.4695	0.118735
12.4244	0.0731312
14.913	0.0683471
17.9323	0.0365139
21.0866	0.0254702
24.3517	0.0201472
28.3575	0.0140269
33.3333	0.0109517
39.3121	0.00742729
45.8505	0.00479842
50	0.000610854

degree distribution (degree-occurrences) 
10	0.11
11	0.0973333
12	0.0863333
13	0.0636667
14	0.0586667
15	0.0616667
16	0.0443333
17	0.0386667
18	0.033
19	0.0316667
20	0.0253333
21	0.0266667
22	0.0326667
23	0.0236667
24	0.0203333
25	0.018
26	0.0166667
27	0.019
28	0.0173333
29	0.014
30	0.014
31	0.013
32	0.0103333
33	0.00733333
34	0.00933333
35	0.0103333
36	0.00866667
37	0.01
38	0.006
39	0.01
40	0.008
41	0.00633333
42	0.00666667
43	0.00666667
44	0.00433333
45	0.00433333
46	0.006
47	0.00633333
48	0.00266667
49	0.00533333
50	0.00533333


--------------------------------------
community distribution (size-occurrences)
53	0.0714286
54	0.0238095
55	0.119048
56	0.0952381
57	0.0238095
58	0.0238095
63	0.0238095
64	0.0238095
67	0.0238095
68	0.0238095
70	0.047619
71	0.047619
72	0.0238095
74	0.0238095
76	0.047619
77	0.047619
78	0.0238095
85	0.0238095
86	0.047619
87	0.0238095
89	0.0238095
92	0.0238095
93	0.0238095
94	0.0238095
96	0.047619
97	0.0238095
98	0.0238095


--------------------------------------
mixing parameter
0.8	0.000333333
0.817963	0.00866667
0.823529	0.000333333
0.833333	0.0203333
0.846154	0.0163333
0.857143	0.0243333
0.866604	0.0493333
0.874997	0.041
0.885634	0.102333
0.894808	0.0886667
0.904015	0.340667
0.91597	0.127
0.925365	0.105333
0.93479	0.0456667
0.943085	0.0263333
0.953463	0.000666667
0.962963	0.000333333
1	0.00233333

--------------------------------------
